participant_id,ts_iso,phase,condition,answers_json,meta_json
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-14T19:13:58.550155,mid,control,"{""condition"": ""control"", ""consent"": ""Yes"", ""stance"": ""A good thing"", ""pre_stance_text"": ""I believe DEI is important in the workplace if applied fairly and consistently."", ""info_support"": ""Neither informed nor uninformed"", ""strength_support"": ""Strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Strong"", ""complexity"": ""Complicated"", ""warm_in"": 8, ""traits_in"": [""Open-minded""], ""warm_out"": 8, ""traits_out"": [""Honest""], ""ctrl_feel_pre"": 8, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 5}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 5}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 3}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 3}], ""ctrl_feel_post"": 8}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-14T19:14:04.979261,control_satisfaction,control,"{""control_task_satisfaction"": ""Highly satisfied""}","{""from"": ""control-task-satisfaction""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-14T19:14:55.402416,mid,control,"{""condition"": ""control"", ""consent"": ""Yes"", ""stance"": ""A good thing"", ""pre_stance_text"": ""I believe DEI is important in the workplace if applied fairly and consistently."", ""info_support"": ""Neither informed nor uninformed"", ""strength_support"": ""Strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Strong"", ""complexity"": ""Complicated"", ""warm_in"": 8, ""traits_in"": [""Open-minded""], ""warm_out"": 8, ""traits_out"": [""Honest""], ""ctrl_feel_pre"": 8, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 5}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 5}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 3}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 3}], ""ctrl_feel_post"": 8, ""control_task_satisfaction"": ""Highly satisfied""}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-14T19:14:58.265950,control_satisfaction,control,"{""control_task_satisfaction"": ""Highly satisfied""}","{""from"": ""control-task-satisfaction""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-16T16:18:47.003524,control_satisfaction,control,"{""control_task_satisfaction"": ""Highly satisfied""}","{""from"": ""control-task-satisfaction""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-16T16:21:58.988460,control_satisfaction,control,"{""control_task_satisfaction"": ""Highly satisfied""}","{""from"": ""control-task-satisfaction""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-18T20:28:18.003228,mid,control,"{""condition"": ""control"", ""consent"": ""Yes"", ""stance"": ""A good thing"", ""pre_stance_text"": ""I believe DEI is important in the workplace if applied fairly and consistently."", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Very informed"", ""strength_oppose"": ""Very strong"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Open-minded"", ""Intelligent""], ""warm_out"": 8, ""traits_out"": [""Selfish"", ""Closed-minded""], ""ctrl_feel_pre"": 9, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 5}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 5}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 3}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 3}], ""ctrl_feel_post"": 8, ""control_task_satisfaction"": ""Highly satisfied"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$200,000 or more"", ""demo_zipcode"": ""20706"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox"", ""participant_id"": ""6cb55c9b-45f2-4277-8d97-372128a9b2dd""}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-18T20:28:22.671698,control_satisfaction,control,"{""control_task_satisfaction"": ""Highly satisfied""}","{""from"": ""control-task-satisfaction""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-18T20:36:47.715374,control_satisfaction,control,"{""control_task_satisfaction"": ""Highly satisfied""}","{""from"": ""control-task-satisfaction""}"
6cb55c9b-45f2-4277-8d97-372128a9b2dd,2025-11-18T20:37:10.340117,pre,control,"{""condition"": ""control"", ""consent"": ""Yes"", ""stance"": ""A good thing"", ""pre_stance_text"": ""I believe DEI is important in the workplace if applied fairly and consistently."", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Very informed"", ""strength_oppose"": ""Very strong"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Open-minded"", ""Intelligent""], ""warm_out"": 8, ""traits_out"": [""Selfish"", ""Closed-minded""], ""ctrl_feel_pre"": 9, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 4}, {""id"": ""c2"", ""text"": ""DEI programs sometimes prioritize optics over actual competence and results."", ""rating"": 5}, {""id"": ""c3"", ""text"": ""Mentorship and outreach are more effective than quotas for long-term inclusion."", ""rating"": 5}, {""id"": ""c4"", ""text"": ""Diverse teams can bring better ideas but also require stronger conflict resolution."", ""rating"": 3}, {""id"": ""c5"", ""text"": ""Mandatory trainings don’t change attitudes; voluntary communities of practice are better."", ""rating"": 4}, {""id"": ""c6"", ""text"": ""DEI creates a more welcoming culture that retains talented employees."", ""rating"": 3}], ""ctrl_feel_post"": 8, ""control_task_satisfaction"": ""Highly satisfied"", ""post_race"": [""Black or African American""], ""post_race_other"": """", ""demo_education"": ""Some college / Associate’s"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$200,000 or more"", ""demo_zipcode"": ""20706"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox"", ""participant_id"": ""6cb55c9b-45f2-4277-8d97-372128a9b2dd"", ""post_dei_stance"": ""Strongly support DEI""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
adc7a468-7cb9-4407-bc60-19da04b3460e,2025-11-18T20:40:47.422723,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""Dei is a good thing\"". you rated people who share your views at 9 on the feeling scale. you rated people who *disagree* with you at 3 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}]}","{""mode"": ""socratic""}"
c16991fc-3c28-4c4e-9d95-3a48840ba9be,2025-11-19T04:36:53.930955,pre,control,"{""condition"": ""control"", ""consent"": ""Yes"", ""stance"": ""A good thing"", ""pre_stance_text"": ""A good thing."", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Informed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Selfish"", ""Honest""], ""warm_out"": 4, ""traits_out"": [""Selfish"", ""Closed-minded""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""i think they msy agree with merit based hiring more""}, {""role"": ""assistant"", ""content"": ""What reasons might someone give for prioritizing merit-based hiring over DEI initiatives? How do you think they define “merit” in that context?""}], ""chat_condition"": ""perspective"", ""participant_id"": ""c16991fc-3c28-4c4e-9d95-3a48840ba9be"", ""post_dei_stance"": ""Strongly support DEI"", ""post_race"": [""Prefer not to say""], ""post_race_other"": """", ""demo_education"": ""Prefer not to say"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$200,000 or more"", ""demo_zipcode"": ""20706"", ""demo_device"": ""Desktop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:33:04.235295,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1763569972954, ""role"": ""user"", ""content"": ""OK""}, {""id"": 1763569975252, ""role"": ""assistant"", ""content"": ""What makes you feel so strongly positive about DEI at work?""}, {""id"": 1763569980176, ""role"": ""user"", ""content"": ""Stuff""}, {""id"": 1763569980976, ""role"": ""assistant"", ""content"": ""Can you specify what kinds of \""stuff\"" or experiences have shaped your positive view on DEI?""}]}","{""mode"": ""socratic""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:33:06.111913,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1763569972954, ""role"": ""user"", ""content"": ""OK""}, {""id"": 1763569975252, ""role"": ""assistant"", ""content"": ""What makes you feel so strongly positive about DEI at work?""}, {""id"": 1763569980176, ""role"": ""user"", ""content"": ""Stuff""}, {""id"": 1763569980976, ""role"": ""assistant"", ""content"": ""Can you specify what kinds of \""stuff\"" or experiences have shaped your positive view on DEI?""}]}","{""mode"": ""socratic""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:33:12.886505,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1763569972954, ""role"": ""user"", ""content"": ""OK""}, {""id"": 1763569975252, ""role"": ""assistant"", ""content"": ""What makes you feel so strongly positive about DEI at work?""}, {""id"": 1763569980176, ""role"": ""user"", ""content"": ""Stuff""}, {""id"": 1763569980976, ""role"": ""assistant"", ""content"": ""Can you specify what kinds of \""stuff\"" or experiences have shaped your positive view on DEI?""}]}","{""mode"": ""socratic""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:33:13.875835,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1763569972954, ""role"": ""user"", ""content"": ""OK""}, {""id"": 1763569975252, ""role"": ""assistant"", ""content"": ""What makes you feel so strongly positive about DEI at work?""}, {""id"": 1763569980176, ""role"": ""user"", ""content"": ""Stuff""}, {""id"": 1763569980976, ""role"": ""assistant"", ""content"": ""Can you specify what kinds of \""stuff\"" or experiences have shaped your positive view on DEI?""}]}","{""mode"": ""socratic""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:33:19.146116,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}, {""id"": 1763569972954, ""role"": ""user"", ""content"": ""OK""}, {""id"": 1763569975252, ""role"": ""assistant"", ""content"": ""What makes you feel so strongly positive about DEI at work?""}, {""id"": 1763569980176, ""role"": ""user"", ""content"": ""Stuff""}, {""id"": 1763569980976, ""role"": ""assistant"", ""content"": ""Can you specify what kinds of \""stuff\"" or experiences have shaped your positive view on DEI?""}]}","{""mode"": ""socratic""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:34:34.749269,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}]}","{""mode"": ""socratic""}"
5f1b8a56-0f84-47c8-897a-ab9eb56cc6fa,2025-11-19T16:34:35.592179,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""good\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 4 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}]}","{""mode"": ""socratic""}"
b415808e-c239-451f-ad4c-0bac85f57c10,2025-11-26T20:10:25.667961,mid,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Strong"", ""info_oppose"": ""Informed"", ""strength_oppose"": ""Strong"", ""complexity"": ""Complicated"", ""warm_in"": 9, ""traits_in"": [""Intelligent"", ""Honest"", ""Open-minded""], ""warm_out"": 7, ""traits_out"": [""Intelligent"", ""Closed-minded""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""eh idk some may agree with dei but think merit based hiring is better""}, {""role"": ""assistant"", ""content"": ""What do you think are the main reasons someone might believe merit-based hiring is more effective than DEI initiatives?""}, {""role"": ""user"", ""content"": ""i think its due to the fact that giving the position to somone with the merit instead of being liek this person is a poc and will bring diversity is simply just the better way to hire""}, {""role"": ""assistant"", ""content"": ""How might someone argue that considering diversity alongside merit could enhance overall team performance or decision-making?""}, {""role"": ""user"", ""content"": ""maybe the diversity hire could brign new perspectives to the team""}, {""role"": ""assistant"", ""content"": ""What challenges or risks might arise if hiring focuses solely on traditional measures of merit without considering diverse perspectives?""}], ""chat_condition"": ""perspective"", ""participant_id"": ""b415808e-c239-451f-ad4c-0bac85f57c10"", ""chat_changed_mind"": ""Somewhat agree"", ""post_dei_stance"": ""Strongly support DEI"", ""post_race"": [""Prefer not to say""], ""post_race_other"": """", ""demo_education"": ""Bachelor’s degree"", ""demo_employment"": ""Employed part-time"", ""demo_household_income"": ""$200,000 or more"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Somewhat agree"", ""post_open_conversation"": ""Somewhat agree"", ""ctrl_feel_pre"": 7, ""ctrl_feel_post"": 8}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
b415808e-c239-451f-ad4c-0bac85f57c10,2025-11-26T20:29:08.519017,control_changed_mind,control,"{""control_comments_changed_mind"": ""Strongly agree""}","{""from"": ""control-comments-changed-mind""}"
b415808e-c239-451f-ad4c-0bac85f57c10,2025-11-26T20:31:53.713178,control_changed_mind,control,"{""control_comments_changed_mind"": ""Strongly agree""}","{""from"": ""control-comments-changed-mind""}"
b415808e-c239-451f-ad4c-0bac85f57c10,2025-11-26T23:04:58.244681,pre,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Strong"", ""info_oppose"": ""Informed"", ""strength_oppose"": ""Strong"", ""complexity"": ""Complicated"", ""warm_in"": 9, ""traits_in"": [""Intelligent"", ""Honest"", ""Open-minded""], ""warm_out"": 7, ""traits_out"": [""Intelligent"", ""Closed-minded""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""eh idk some may agree with dei but think merit based hiring is better""}, {""role"": ""assistant"", ""content"": ""What do you think are the main reasons someone might believe merit-based hiring is more effective than DEI initiatives?""}, {""role"": ""user"", ""content"": ""i think its due to the fact that giving the position to somone with the merit instead of being liek this person is a poc and will bring diversity is simply just the better way to hire""}, {""role"": ""assistant"", ""content"": ""How might someone argue that considering diversity alongside merit could enhance overall team performance or decision-making?""}, {""role"": ""user"", ""content"": ""maybe the diversity hire could brign new perspectives to the team""}, {""role"": ""assistant"", ""content"": ""What challenges or risks might arise if hiring focuses solely on traditional measures of merit without considering diverse perspectives?""}], ""chat_condition"": ""perspective"", ""participant_id"": ""b415808e-c239-451f-ad4c-0bac85f57c10"", ""chat_changed_mind"": ""Somewhat agree"", ""post_dei_stance"": ""Strongly support DEI"", ""post_race"": [""Prefer not to say""], ""post_race_other"": """", ""demo_education"": ""Bachelor’s degree"", ""demo_employment"": ""Employed part-time"", ""demo_household_income"": ""$200,000 or more"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Somewhat agree"", ""post_open_conversation"": ""Somewhat agree"", ""ctrl_feel_pre"": 7, ""ctrl_feel_post"": 8, ""control_comments_changed_mind"": ""Strongly agree""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
a35a46c7-7277-4c4a-a3a4-3d030b952f6c,2025-11-26T23:16:16.028863,chat,socratic,"{""chat_transcript"": [{""id"": 1, ""role"": ""assistant"", ""content"": ""Earlier in the survey, you said DEI at work is \""A good thing\"". you explained your view as: \""test\"". you rated people who share your views at 10 on the feeling scale. you rated people who *disagree* with you at 5 on the feeling scale. I’d like to explore that with you using short, reflective questions.""}]}","{""mode"": ""socratic""}"
a35a46c7-7277-4c4a-a3a4-3d030b952f6c,2025-11-26T23:21:04.543270,mid,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Strongly support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Honest"", ""Open-minded"", ""Selfish""], ""warm_out"": 5, ""traits_out"": [""Selfish"", ""Closed-minded"", ""Hypocritical""], ""participant_id"": ""a35a46c7-7277-4c4a-a3a4-3d030b952f6c"", ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""they may feel merit based hiring is better""}, {""role"": ""assistant"", ""content"": ""What reasons might someone give for believing merit-based hiring is the best approach, and how might they define \""merit\""?""}], ""chat_condition"": ""perspective"", ""chat_changed_mind"": ""Somewhat agree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Neither agree nor disagree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Strongly support DEI"", ""ctrl_feel_pre"": 7, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 3}], ""ctrl_feel_post"": 9}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
a35a46c7-7277-4c4a-a3a4-3d030b952f6c,2025-11-26T23:21:11.349441,control_changed_mind,control,"{""control_comments_changed_mind"": ""Strongly agree""}","{""from"": ""control-comments-changed-mind""}"
a35a46c7-7277-4c4a-a3a4-3d030b952f6c,2025-11-26T23:25:42.029220,pre,control,"{""condition"": ""control"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Strongly support focusing on DEI at work"", ""info_support"": ""Very informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Honest"", ""Open-minded"", ""Selfish""], ""warm_out"": 5, ""traits_out"": [""Selfish"", ""Closed-minded"", ""Hypocritical""], ""participant_id"": ""a35a46c7-7277-4c4a-a3a4-3d030b952f6c"", ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""they may feel merit based hiring is better""}, {""role"": ""assistant"", ""content"": ""What reasons might someone give for believing merit-based hiring is the best approach, and how might they define \""merit\""?""}], ""chat_condition"": ""perspective"", ""chat_changed_mind"": ""Somewhat agree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Neither agree nor disagree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Strongly support DEI"", ""ctrl_feel_pre"": 7, ""ctrl_comments"": [{""id"": ""c1"", ""text"": ""DEI initiatives help create fair opportunities for underrepresented groups at work."", ""rating"": 3}], ""ctrl_feel_post"": 9, ""control_comments_changed_mind"": ""Strongly agree"", ""post_race"": [""Prefer not to say""], ""post_race_other"": """", ""demo_education"": ""Prefer not to say"", ""demo_employment"": ""Student"", ""demo_household_income"": ""$200,000 or more"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
5f237bfd-f302-4923-ae3a-bc2f3ec26944,2025-11-26T23:33:23.546301,mid,control,"{""condition"": ""control"", ""participant_id"": ""5f237bfd-f302-4923-ae3a-bc2f3ec26944"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 2, ""traits_out"": [""Closed-minded"", ""Hypocritical"", ""Selfish""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""they may agree with merit based hiring more""}, {""role"": ""assistant"", ""content"": ""What do you think are the underlying reasons some people prioritize merit-based hiring over DEI initiatives?""}], ""chat_condition"": ""perspective"", ""ctrl_feel_pre"": 6, ""ctrl_feel_post"": 9}","{""event"": ""control_mid_save"", ""app_version"": ""0.3.0"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
5f237bfd-f302-4923-ae3a-bc2f3ec26944,2025-11-26T23:33:43.129591,control_changed_mind,control,"{""control_comments_changed_mind"": ""Somewhat agree""}","{""from"": ""control-comments-changed-mind""}"
5f237bfd-f302-4923-ae3a-bc2f3ec26944,2025-11-26T23:36:15.680880,pre,control,"{""condition"": ""control"", ""participant_id"": ""5f237bfd-f302-4923-ae3a-bc2f3ec26944"", ""consent"": ""agree"", ""stance"": ""A good thing"", ""pre_stance_text"": ""test"", ""pre_dei_stance"": ""Somewhat support focusing on DEI at work"", ""info_support"": ""Informed"", ""strength_support"": ""Very strong"", ""info_oppose"": ""Neither informed nor uninformed"", ""strength_oppose"": ""Neither strong nor weak"", ""complexity"": ""Very complicated"", ""warm_in"": 10, ""traits_in"": [""Intelligent"", ""Open-minded"", ""Honest""], ""warm_out"": 2, ""traits_out"": [""Closed-minded"", ""Hypocritical"", ""Selfish""], ""chat_transcript"": [{""role"": ""assistant"", ""content"": ""To start, how would you describe your view on DEI efforts—and how do you think people who disagree might see it?""}, {""role"": ""user"", ""content"": ""they may agree with merit based hiring more""}, {""role"": ""assistant"", ""content"": ""What do you think are the underlying reasons some people prioritize merit-based hiring over DEI initiatives?""}], ""chat_condition"": ""perspective"", ""ctrl_feel_pre"": 6, ""ctrl_feel_post"": 9, ""control_comments_changed_mind"": ""Somewhat agree"", ""chat_changed_mind"": ""Somewhat disagree"", ""post_open_opp_view"": ""Somewhat agree"", ""post_open_reasonable"": ""Somewhat agree"", ""post_open_conversation"": ""Somewhat agree"", ""post_dei_stance"": ""Somewhat support DEI"", ""post_race"": [""Prefer not to say""], ""post_race_other"": """", ""demo_education"": ""Prefer not to say"", ""demo_employment"": ""Prefer not to say"", ""demo_household_income"": ""$200,000 or more"", ""demo_zipcode"": ""20706"", ""demo_device"": ""Laptop"", ""demo_browser"": ""Firefox""}","{""event"": ""manual_save_done"", ""app_version"": ""0.2.0"", ""survey_version"": ""pre-post-v1"", ""userAgent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0""}"
